id;nama;main_product;by_product;jenis;code_item;sku;slug;type;berat_kali;category_id;created_at;updated_at;deleted_at;key;status
661;Ayam Karkas Broiler 05-06 Frozen;NULL;NULL;frozen;NULL;1221100003;ayam-karkas-broiler-05-06-frozen;NULL;NULL;7;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
662;Ayam Karkas Broiler 06-07 Frozen;NULL;NULL;frozen;NULL;1221100004;ayam-karkas-broiler-06-07-frozen;NULL;NULL;7;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
663;Ayam Karkas Broiler 07-08 Frozen;NULL;NULL;frozen;NULL;1221100005;ayam-karkas-broiler-07-08-frozen;NULL;NULL;7;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
664;Ayam Karkas Broiler 08-09 Frozen;NULL;NULL;frozen;NULL;1221100006;ayam-karkas-broiler-08-09-frozen;NULL;NULL;7;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
665;Ayam Karkas Broiler 09-10 Frozen;NULL;NULL;frozen;NULL;1221100007;ayam-karkas-broiler-09-10-frozen;NULL;NULL;7;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
666;Ayam Karkas Broiler 10-11 Frozen;NULL;NULL;frozen;NULL;1221100008;ayam-karkas-broiler-10-11-frozen;NULL;NULL;7;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
667;Ayam Karkas Broiler 11-12 Frozen;NULL;NULL;frozen;NULL;1221100009;ayam-karkas-broiler-11-12-frozen;NULL;NULL;7;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
668;Ayam Karkas Broiler 12-13 Frozen;NULL;NULL;frozen;NULL;1221100010;ayam-karkas-broiler-12-13-frozen;NULL;NULL;7;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
669;Ayam Karkas Broiler 13-14 Frozen;NULL;NULL;frozen;NULL;1221100011;ayam-karkas-broiler-13-14-frozen;NULL;NULL;7;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
670;Ayam Karkas Broiler 14-15 Frozen;NULL;NULL;frozen;NULL;1221100012;ayam-karkas-broiler-14-15-frozen;NULL;NULL;7;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
671;Ayam Karkas Broiler 15-16 Frozen;NULL;NULL;frozen;NULL;1221100013;ayam-karkas-broiler-15-16-frozen;NULL;NULL;7;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
672;Ayam Karkas Broiler 16-17 Frozen;NULL;NULL;frozen;NULL;1221100014;ayam-karkas-broiler-16-17-frozen;NULL;NULL;7;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
673;Ayam Karkas Broiler 17-18 Frozen;NULL;NULL;frozen;NULL;1221100015;ayam-karkas-broiler-17-18-frozen;NULL;NULL;7;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
674;Ayam Karkas Broiler 18-19 Frozen;NULL;NULL;frozen;NULL;1221100016;ayam-karkas-broiler-18-19-frozen;NULL;NULL;7;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
675;Ayam Karkas Broiler 19-20 Frozen;NULL;NULL;frozen;NULL;1221100017;ayam-karkas-broiler-19-20-frozen;NULL;NULL;7;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
676;Ayam Karkas Broiler 20-21 Frozen;NULL;NULL;frozen;NULL;1221100018;ayam-karkas-broiler-20-21-frozen;NULL;NULL;7;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
677;Ayam Karkas Broiler 21-22 Frozen;NULL;NULL;frozen;NULL;1221100019;ayam-karkas-broiler-21-22-frozen;NULL;NULL;7;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
678;Ayam Karkas Broiler 22-23 Frozen;NULL;NULL;frozen;NULL;1221100020;ayam-karkas-broiler-22-23-frozen;NULL;NULL;7;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
679;Ayam Karkas Broiler 23-24 Frozen;NULL;NULL;frozen;NULL;1221100021;ayam-karkas-broiler-23-24-frozen;NULL;NULL;7;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
680;Ayam Karkas Broiler 24-25 Frozen;NULL;NULL;frozen;NULL;1221100022;ayam-karkas-broiler-24-25-frozen;NULL;NULL;7;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
681;Ayam Karkas Broiler 25 Up Frozen;NULL;NULL;frozen;NULL;1221100023;ayam-karkas-broiler-25-up-frozen;NULL;NULL;7;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
682;Ayam Utuh Broiler 03-04 Frozen;NULL;NULL;frozen;NULL;1221200001;ayam-utuh-broiler-03-04-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
683;Ayam Utuh Broiler 04-05 Frozen;NULL;NULL;frozen;NULL;1221200002;ayam-utuh-broiler-04-05-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
684;Ayam Utuh Broiler 05-06 Frozen;NULL;NULL;frozen;NULL;1221200003;ayam-utuh-broiler-05-06-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
685;Ayam Utuh Broiler 06-07 Frozen;NULL;NULL;frozen;NULL;1221200004;ayam-utuh-broiler-06-07-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
686;Ayam Utuh Broiler 07-08 Frozen;NULL;NULL;frozen;NULL;1221200005;ayam-utuh-broiler-07-08-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
687;Ayam Utuh Broiler 08-09 Frozen;NULL;NULL;frozen;NULL;1221200006;ayam-utuh-broiler-08-09-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
688;Ayam Utuh Broiler 09-10 Frozen;NULL;NULL;frozen;NULL;1221200007;ayam-utuh-broiler-09-10-frozen;NULL;NULL;18;09/06/21 13.55;09/06/21 17.46;NULL;NULL;1
